name,total_budget,total_revenue,total_return
Jeremy Teicher,0.0,0.0,0.0
Jeremy Thomas,0.0,0.0,0.0
Jeremy Wooding,0.0,0.0,0.0
Jeremy Workman,0.0,0.0,0.0
Jeroen Berkvens,0.0,0.0,0.0
Jeroen Jaspaert,0.0,0.0,0.0
Jeroen Krabbé,0.0,100544.0,0.0
Jerome Hellman,0.0,0.0,0.0
Jerome Hill,0.0,0.0,0.0
Jerome Sable,0.0,7171.0,0.0
Jerome Storm,0.0,0.0,0.0
Jerrold Tarog,0.0,0.0,0.0
Jerry A. Baerwitz,0.0,0.0,0.0
Jerry Aronson,0.0,0.0,0.0
Jerry Belson,0.0,0.0,0.0
Joanna Arnow,0.0,0.0,0.0
Joanna Hogg,0.0,0.0,0.0
John O'Hagan,0.0,0.0,0.0
John Eastman,0.0,0.0,0.0
John Elias Michalakis,0.0,0.0,0.0
John Emerson,0.0,0.0,0.0
John Eng,0.0,0.0,0.0
John English,0.0,0.0,0.0
John Erman,0.0,20240128.0,0.0
John Eyres,0.0,0.0,0.0
John Farrow,0.0,0.0,0.0
John Feldman,0.0,0.0,0.0
John Flansburgh,0.0,0.0,0.0
John Forte,0.0,0.0,0.0
John Francis Dillon,0.0,0.0,0.0
John Fuhrman,0.0,0.0,0.0
John G. Adolfi,0.0,0.0,0.0
John G. Young,0.0,0.0,0.0
John Gaeta,0.0,0.0,0.0
John Gatins,0.0,0.0,0.0
John Gianvito,0.0,0.0,0.0
John Gielgud,0.0,0.0,0.0
John Gilling,0.0,0.0,0.0
John Glenister,0.0,0.0,0.0
John Godber,0.0,0.0,0.0
John Golden,0.0,0.0,0.0
John Goldschmidt,0.0,0.0,0.0
John Gordillo,0.0,0.0,0.0
John Gorrie,0.0,0.0,0.0
John Greyson,0.0,0.0,0.0
John Grissmer,0.0,0.0,0.0
John H. Auer,0.0,0.0,0.0
John H. Collins,0.0,0.0,0.0
John Edginton,0.0,0.0,0.0
John E. Hudgens,0.0,0.0,0.0
John Halas,0.0,0.0,0.0
John E. Bryant,0.0,0.0,0.0
John Bergin,0.0,0.0,0.0
John Berry,0.0,0.0,0.0
John Blizek,0.0,0.0,0.0
John Boskovich,0.0,1218730.0,0.0
John Boulting,0.0,0.0,0.0
John Brahm,0.0,0.0,0.0
John Burgess,0.0,7965.0,0.0
John Byrum,0.0,0.0,0.0
John C. Broderick,0.0,0.0,0.0
John C. Walsh,0.0,0.0,0.0
John Cafiero,0.0,0.0,0.0
John Carchietta,0.0,0.0,0.0
John Carr,0.0,0.0,0.0
John Carter,0.0,0.0,0.0
John Chapman,0.0,0.0,0.0
John Chuldenko,0.0,0.0,0.0
John Coney,0.0,0.0,0.0
John Cornell,0.0,239606210.0,0.0
John Corry,0.0,0.0,0.0
John Cregan,0.0,0.0,0.0
John Cromwell,0.0,0.0,0.0
John D. Lamond,0.0,0.0,0.0
John Das,0.0,0.0,0.0
John Dexter,0.0,0.0,0.0
John Donne,0.0,0.0,0.0
John Dorr,0.0,0.0,0.0
John Douglas,0.0,0.0,0.0
John Douglas Sinclair,0.0,0.0,0.0
John Dullaghan,0.0,0.0,0.0
John H. Williams,0.0,0.0,0.0
John Harlow,0.0,0.0,0.0
John Baumgartner,0.0,0.0,0.0
John Lemont,0.0,0.0,0.0
John Little,0.0,0.0,0.0
John Llewellyn Moxey,0.0,0.0,0.0
John Lundberg,0.0,0.0,0.0
John Lyde,0.0,0.0,0.0
John Lyons Murphy,0.0,0.0,0.0
John Mackenzie,0.0,0.0,0.0
John Mackie,0.0,0.0,0.0
John Maclean,0.0,229094.0,0.0
John Magary,0.0,0.0,0.0
John Magnuson,0.0,0.0,0.0
John Malkovich,0.0,0.0,0.0
John Maloof,0.0,1503616.0,0.0
John Maringouin,0.0,0.0,0.0
John Marshall,0.0,0.0,0.0
John Mathew Matthan,0.0,0.0,0.0
John McCauley,0.0,0.0,0.0
John McDermott,0.0,0.0,0.0
John McKay,0.0,0.0,0.0
John McKenna,0.0,0.0,0.0
John Mckenzie,0.0,0.0,0.0
John Mills,0.0,0.0,0.0
John Mitchell,0.0,0.0,0.0
John Moffitt,0.0,0.0,0.0
John Murray Anderson,0.0,0.0,0.0
John N. Carter,0.0,0.0,0.0
John N. Smith,0.0,180000000.0,0.0
John Newland,0.0,0.0,0.0
John Nicolella,0.0,0.0,0.0
John O'Brien,0.0,0.0,0.0
John Lennon,0.0,0.0,0.0
John Leekley,0.0,0.0,0.0
John Hayes,0.0,0.0,0.0
John Lee,0.0,0.0,0.0
John Hazlett,0.0,0.0,0.0
John Henderson,0.0,0.0,0.0
John Henry Davis,0.0,0.0,0.0
John Heyn,0.0,0.0,0.0
John Hindman,0.0,0.0,0.0
John Holowach,0.0,0.0,0.0
John Hough,0.0,41505132.0,0.0
John Howley,0.0,0.0,0.0
John Hubley,0.0,0.0,0.0
John Huckert,0.0,264.0,0.0
John Huddles,0.0,0.0,0.0
John Humber,0.0,0.0,0.0
John Jeffcoat,0.0,0.0,0.0
John Jencks,0.0,0.0,0.0
John Junkerman,0.0,0.0,0.0
John Kahrs,0.0,0.0,0.0
John Kalangis,0.0,0.0,0.0
John Keitel,0.0,0.0,0.0
John Kelly,0.0,0.0,0.0
John Kent Harrison,0.0,0.0,0.0
John Ketcham,0.0,0.0,0.0
John Kirsh,0.0,0.0,0.0
John Klein,0.0,0.0,0.0
John Kricfalusi,0.0,0.0,0.0
John L'Ecuyer,0.0,0.0,0.0
John L. Spencer,0.0,0.0,0.0
John Lands,0.0,0.0,0.0
John Lawrence,0.0,0.0,0.0
John Leach,0.0,0.0,0.0
John Baxter,0.0,0.0,0.0
John Barker,0.0,0.0,0.0
Joanna Kos-Krauze,0.0,0.0,0.0
Joe D'Amato,0.0,0.0,0.0
Joe Eckardt,0.0,0.0,0.0
Joe Finley,0.0,0.0,0.0
Joe Gantz,0.0,0.0,0.0
Joe Gayton,0.0,0.0,0.0
Joe Giannone,0.0,0.0,0.0
Joe Halderman,0.0,0.0,0.0
Joe Hart,0.0,0.0,0.0
Joe Kawasaki,0.0,0.0,0.0
Joe Lawlor,0.0,0.0,0.0
Joe Layton,0.0,0.0,0.0
Joe Lee,0.0,0.0,0.0
Joe Ma Wai-Ho,0.0,0.0,0.0
Joe Maggio,0.0,0.0,0.0
Joe Mantegna,0.0,0.0,0.0
Joe Mardin,0.0,0.0,0.0
Joe Massot,0.0,0.0,0.0
Joe May,0.0,0.0,0.0
Joe Medeiros,0.0,0.0,0.0
Joe Miale,0.0,0.0,0.0
Joe Nimziki,0.0,0.0,0.0
Joe O'Brien,0.0,0.0,0.0
Joe Otting,0.0,0.0,0.0
Joe Piscatella,0.0,0.0,0.0
Joe Reese,0.0,0.0,0.0
Joe Ritter,0.0,0.0,0.0
Joe Robert Cole,0.0,0.0,0.0
Joe Scott,0.0,0.0,0.0
Joe Sichta,0.0,0.0,0.0
Joe Sorge,0.0,0.0,0.0
Joe DeMaio,0.0,0.0,0.0
Joe Cross,0.0,0.0,0.0
Joe Stauffer,0.0,0.0,0.0
Joe Clarke,0.0,0.0,0.0
Joanna Romersa,0.0,0.0,0.0
Joao G. Amorim,0.0,0.0,0.0
Joaquim Dos Santos,0.0,0.0,0.0
Joaquim Leitão,0.0,0.0,0.0
Joaquim Pedro de Andrade,0.0,0.0,0.0
Joaquim Pinto,0.0,0.0,0.0
Joaquín Gutiérrez Acha,0.0,0.0,0.0
Joaquín Luis Romero Marchent,0.0,0.0,0.0
Joaquín Oristrell,0.0,0.0,0.0
Joaquín del Paso,0.0,0.0,0.0
Jobim Sampson,0.0,0.0,0.0
Jochen Alexander Freydank,0.0,0.0,0.0
Jochen Taubert,0.0,0.0,0.0
Jodi Wille,0.0,0.0,0.0
Jodie Copelan,0.0,0.0,0.0
Jodie Markell,0.0,0.0,0.0
Jody Dwyer,0.0,0.0,0.0
Jody Lee Lipes,0.0,0.0,0.0
Jody Shapiro,0.0,0.0,0.0
Joe Ahearne,0.0,0.0,0.0
Joe Anderson,0.0,0.0,0.0
Joe Angio,0.0,0.0,0.0
Joe Barber,0.0,0.0,0.0
Joe Begos,0.0,0.0,0.0
Joe Berlinger,0.0,0.0,0.0
Joe Brewster,0.0,0.0,0.0
Joe Cacaci,0.0,0.0,0.0
Joe Camp,0.0,0.0,0.0
Joe Cheung Tung-Cho,0.0,0.0,0.0
Joe Staszkiewicz,0.0,0.0,0.0
Joe Stephenson,0.0,0.0,0.0
John Balazs,0.0,0.0,0.0
Joey Klein,0.0,0.0,0.0
Joey Stewart,0.0,0.0,0.0
Joey Travolta,0.0,0.0,0.0
Johan Brisinger,0.0,0.0,0.0
Johan Bromander,0.0,0.0,0.0
Johan Earl,0.0,0.0,0.0
Johan Grimonprez,0.0,0.0,0.0
Johan Kling,0.0,0.0,0.0
Johan van der Keuken,0.0,0.0,0.0
Johan von Reybekiel,0.0,0.0,0.0
Johanna Demetrakas,0.0,0.0,0.0
Johanna Hald,0.0,0.0,0.0
Johanna Hamilton,0.0,0.0,0.0
Johanna Lee,0.0,0.0,0.0
Johanna Vuoksenmaa,0.0,0.0,0.0
Johannes Naber,0.0,0.0,0.0
Johannes Nyholm,0.0,0.0,0.0
Johannes Persson,0.0,0.0,0.0
Johannes Schaaf,0.0,0.0,0.0
Johannes Wahlström,0.0,0.0,0.0
Johannes Weiland,0.0,0.0,0.0
John A. Alonzo,0.0,0.0,0.0
John A. Russo,0.0,0.0,0.0
John Ainslie,0.0,0.0,0.0
John Alan Schwartz,0.0,0.0,0.0
John Alexander,0.0,0.0,0.0
John Appel,0.0,0.0,0.0
John Asher,0.0,0.0,0.0
John August,0.0,0.0,0.0
John Bailey,0.0,0.0,0.0
Joey Kuhn,0.0,0.0,0.0
Joey Figueroa,0.0,0.0,0.0
Joe Swanberg,0.0,443686.0,0.0
Joerg Steineck,0.0,0.0,0.0
Joe Syracuse,0.0,0.0,0.0
Joe Thomas,0.0,0.0,0.0
Joe Tornatore,0.0,0.0,0.0
Joe Whiteaker,0.0,0.0,0.0
Joe Zerull,0.0,0.0,0.0
Joel Allen Schroeder,0.0,0.0,0.0
Joel Anderson,0.0,0.0,0.0
Joel Bender,0.0,0.0,0.0
Joel Bergvall,0.0,0.0,0.0
Joel DeMott,0.0,0.0,0.0
Joel Gilbert,0.0,0.0,0.0
Joel Heath,0.0,0.0,0.0
Joel Hershman,0.0,1443067.0,0.0
Joel Hopkins,0.0,14879423.0,0.0
Joel Kapity,0.0,0.0,0.0
Joel M. Reed,0.0,0.0,0.0
Joel Morgan,0.0,0.0,0.0
Joel Moser,0.0,0.0,0.0
Joel Oliansky,0.0,0.0,0.0
Joel Potrykus,0.0,13684.0,0.0
Joel Rapp,0.0,0.0,0.0
Joel Silberg,0.0,0.0,0.0
Joel Simon,0.0,0.0,0.0
Joel Soisson,0.0,0.0,0.0
Joel Steege,0.0,0.0,0.0
Joel Sucher,0.0,0.0,0.0
Joel Surnow,0.0,0.0,0.0
Joel Viertel,0.0,0.0,0.0
Joel Weber,0.0,0.0,0.0
Justin Bare,0.0,0.0,0.0
Justin Dec,0.0,0.0,0.0
Jefri Aalmuhammed,0.0,0.0,0.0
Laurence Merrick,0.0,0.0,0.0
Laura Lonigro,0.0,0.0,0.0
Laura Mañá,0.0,0.0,0.0
Laura Morante,0.0,0.0,0.0
Laura Nix,0.0,0.0,0.0
Laura Poitras,0.0,3003169.0,0.0
Lauren Greenfield,0.0,714544.0,0.0
Lauren Himmel,0.0,0.0,0.0
Lauren MacMullan,0.0,0.0,0.0
Lauren Wolkstein,0.0,0.0,0.0
Laurence Connor,0.0,0.0,0.0
Laurence Dunmore,0.0,0.0,0.0
Laurence Fishburne,0.0,0.0,0.0
Laurence Harvey,0.0,0.0,0.0
Laurence Malkin,0.0,0.0,0.0
Laurence Rees,0.0,0.0,0.0
Justin Dillon,0.0,0.0,0.0
Laurence Trimble,0.0,0.0,0.0
Laurent Bouzereau,0.0,0.0,0.0
Laurent Bécue-Renard,0.0,0.0,0.0
Laurent Bénégui,0.0,0.0,0.0
Laurent Firode,0.0,0.0,0.0
Laurent Heynemann  ,0.0,0.0,0.0
Laurent Salgues,0.0,0.0,0.0
Laurent Tuel,0.0,0.0,0.0
Laurent de Bartillat,0.0,0.0,0.0
Laurentine Ten Bosch,0.0,0.0,0.0
Lauri Maijala,0.0,0.0,0.0
Lauri Nurkse,0.0,0.0,0.0
Laurie Anderson,0.0,0.0,0.0
Laurie Colbert,0.0,0.0,0.0
Laura Israel,0.0,0.0,0.0
Laura Gabbert,0.0,0.0,0.0
Laura Dern,0.0,0.0,0.0
Laura Bispuri,0.0,0.0,0.0
Larry Parr,0.0,0.0,0.0
Larry Roemer,0.0,0.0,0.0
Larry Savadove,0.0,0.0,0.0
Larry Semon,0.0,0.0,0.0
Larry Shaw,0.0,0.0,0.0
Larry Stewart,0.0,0.0,0.0
Larry Sulkis,0.0,0.0,0.0
Larry Weinstein,0.0,0.0,0.0
Larry Williams,0.0,0.0,0.0
Larry Yang,0.0,0.0,0.0
Larry Yust,0.0,0.0,0.0
Lars Becker,0.0,0.0,0.0
Lars Büchel,0.0,0.0,0.0
Lars Henning Jung,0.0,0.0,0.0
Lars Jessen,0.0,0.0,0.0
Lars Lennart Forsberg,0.0,0.0,0.0
Lars Molin,0.0,0.0,0.0
Larysa Fenyn,0.0,0.0,0.0
Larysa Kondracki,0.0,0.0,0.0
Lasse Barkfors,0.0,0.0,0.0
Lasse Braun,0.0,0.0,0.0
Lasse Keso,0.0,0.0,0.0
Lasse Nyhaugen,0.0,0.0,0.0
Lasse Spang Olsen,0.0,0.0,0.0
Lasse Åberg,0.0,13656519.0,0.0
Lau Lauritzen Jr.,0.0,0.0,0.0
Lau Shut-Yue,0.0,0.0,0.0
Laura Amelia Guzmán,0.0,0.0,0.0
Laura Archibald,0.0,0.0,0.0
Laurie Gwen Shapiro,0.0,0.0,0.0
Laurie Lynd,0.0,0.0,0.0
Laurie Weltz,0.0,0.0,0.0
Leah Wolchok,0.0,0.0,0.0
Leandro Lucchetti,0.0,0.0,0.0
Leanne Pooley,0.0,0.0,0.0
Lech Kowalski,0.0,0.0,0.0
Lech Majewski,0.0,342519.0,0.0
Lee Alan McConnell,0.0,0.0,0.0
Lee Bennett Sobel,0.0,0.0,0.0
Lee Biu-Cheung,0.0,0.0,0.0
Lee Byeong-heon,0.0,0.0,0.0
Lee Chang-dong,0.0,349899.0,0.0
Lee Cheol-ha,0.0,0.0,0.0
Lee Davis,0.0,0.0,0.0
Lee Demarbre,0.0,0.0,0.0
Lee Do-Yoon,0.0,0.0,0.0
Lee Eon-hee,0.0,0.0,0.0
Lee Frost,0.0,0.0,0.0
Lee Fulkerson,0.0,664747.0,0.0
Lee Galea,0.0,0.0,0.0
Lee Garmes,0.0,0.0,0.0
Lee Grant,0.0,0.0,0.0
Lee H. Katzin,0.0,0.0,0.0
Lee Hae-Jun,0.0,0.0,0.0
Lee Hae-young,0.0,0.0,0.0
Lee Han,0.0,0.0,0.0
Lee Hardcastle,0.0,21660.0,0.0
Lee Ho-jae,0.0,0.0,0.0
Lee Hwan-kyung,0.0,0.0,0.0
Lee Hyeon-jong,0.0,0.0,0.0
Lee Hyeon-seung,0.0,0.0,0.0
Lee Isaac Chung,0.0,0.0,0.0
Leander Ward,0.0,0.0,0.0
Leah Shore,0.0,0.0,0.0
Lav Diaz,0.0,0.0,0.0
Leah Meyerhoff,0.0,0.0,0.0
Lavinia Currier,0.0,0.0,0.0
Law Chi,0.0,0.0,0.0
Law Kei,0.0,0.0,0.0
Law Wing-cheong,0.0,0.0,0.0
Lawen Mohtadi,0.0,0.0,0.0
Lawrence Ah Mon,0.0,0.0,0.0
Lawrence Bassoff,0.0,22807956.0,0.0
Lawrence Blume,0.0,0.0,0.0
Lawrence D'Souza,0.0,0.0,0.0
Lawrence Elman,0.0,0.0,0.0
Lawrence Gordon Clark,0.0,0.0,0.0
Lawrence Gough,0.0,0.0,0.0
Lawrence Huntington,0.0,0.0,0.0
Lawrence Jordan,0.0,0.0,0.0
Lawrence Lanoff,0.0,0.0,0.0
Lawrence Michael Levine,0.0,0.0,0.0
Lawrence O'Neil,0.0,0.0,0.0
Lawrence Roeck,0.0,0.0,0.0
Lawrence Schiller,0.0,0.0,0.0
Lawrence Shapiro,0.0,0.0,0.0
Lawrence Silk,0.0,269823.0,0.0
Lawrence Trilling,0.0,0.0,0.0
Lawrie Brewster,0.0,0.0,0.0
LazRael Lison,0.0,0.0,0.0
Lazar Stojanović,0.0,0.0,0.0
Laís Bodanzky,0.0,0.0,0.0
Laïla Marrakchi,0.0,0.0,0.0
LeVar Burton,0.0,0.0,0.0
Lea Glob,0.0,0.0,0.0
Larry Osborne,0.0,0.0,0.0
Larry Leker,0.0,8620678.0,0.0
Larry Leichliter,0.0,0.0,0.0
Kriv Stenders,0.0,0.0,0.0
Krzysztof Gradowski,0.0,0.0,0.0
Krzysztof Kieślowski,0.0,1999955.0,0.0
Krzysztof Krauze,0.0,0.0,0.0
Krzysztof Lang,0.0,0.0,0.0
Krzysztof Lukaszewicz,0.0,0.0,0.0
Krzysztof Skonieczny,0.0,0.0,0.0
Kuang-chi Tu,0.0,0.0,0.0
Kuba Czekaj,0.0,0.0,0.0
Kuei Chih-Hung,0.0,0.0,0.0
Kuku Kohli,0.0,0.0,0.0
Kunio Katō,0.0,0.0,0.0
Kunio Miyoshi,0.0,0.0,0.0
Kunio Watanabe,0.0,0.0,0.0
Kurando Mitsutake,0.0,0.0,0.0
Kurt Engfehr,0.0,0.0,0.0
Kurt Hale,0.0,0.0,0.0
Kurt Hoffmann,0.0,0.0,0.0
Kurt Maetzig,0.0,0.0,0.0
Kurt Mattila,0.0,0.0,0.0
Kurt Norton,0.0,0.0,0.0
Kurt P. Vincent,0.0,0.0,0.0
Kurt Voss,0.0,0.0,0.0
Kutlug Ataman,0.0,0.0,0.0
Kwak Kyung-taek,0.0,0.0,0.0
Kwang-chun Park,0.0,0.0,0.0
Kwon Chil-in,0.0,0.0,0.0
Kwon Hyeok-Jae,0.0,0.0,0.0
Kwon Soo-kyeong,0.0,0.0,0.0
Kwon-tae Ahn,0.0,0.0,0.0
Krsto Papić,0.0,0.0,0.0
Krisztina Deák,0.0,0.0,0.0
Kyle Jefferson,0.0,0.0,0.0
Kristóf Deák,0.0,0.0,0.0
Kresten Vestbjerg Andersen,0.0,0.0,0.0
Kris Avedisian,0.0,0.0,0.0
Kris Booth,0.0,0.0,0.0
Kris Elgstrand,0.0,0.0,0.0
Kris Hulbert,0.0,0.0,0.0
Kris Swanberg,0.0,0.0,0.0
Krishna Rao,0.0,0.0,0.0
Kristen Coury,0.0,0.0,0.0
Kristi Jacobson,0.0,0.0,0.0
Kristian Fraga,0.0,0.0,0.0
Kristian Manchester,0.0,0.0,0.0
Kristian Petri,0.0,0.0,0.0
Kristian Pithie,0.0,0.0,0.0
Kristijan Milić,0.0,0.0,0.0
Kristijonas Vildziunas,0.0,0.0,0.0
Kristin Canty,0.0,0.0,0.0
Kristin Hanggi,0.0,0.0,0.0
Kristina Borjesson,0.0,0.0,0.0
Kristina Buozyte,0.0,7171.0,0.0
Kristina Goolsby,0.0,0.0,0.0
Kristina Grozeva,0.0,0.0,0.0
Kristina Lindström,0.0,0.0,0.0
Kristine Peterson,0.0,0.0,0.0
Kristoffer Nyholm,0.0,0.0,0.0
Kristopher Belman,0.0,887029.0,0.0
Kristy Guevara-Flanagan,0.0,0.0,0.0
Kristín Björk Kristjánsdóttir,0.0,0.0,0.0
Kristín Jóhannesdóttir,0.0,0.0,0.0
Kristín Ólafsdóttir,0.0,0.0,0.0
Kyle Ambrose,0.0,0.0,0.0
Kyle Patrick Alvarez,0.0,643557.0,0.0
Larry Latham,0.0,0.0,0.0
Lance Bangs,0.0,0.0,0.0
Lance Doty,0.0,0.0,0.0
Lance Edmands,0.0,0.0,0.0
Lance Hammer,0.0,0.0,0.0
Lance Hendrickson,0.0,0.0,0.0
Lance Kawas,0.0,0.0,0.0
Lance Roehrig,0.0,0.0,0.0
Lance W. Dreesen,0.0,0.0,0.0
Lance Young,0.0,294064.0,0.0
Lancelot Oduwa Imasuen,0.0,7171.0,0.0
Landon Van Soest,0.0,0.0,0.0
Lane Janger,0.0,0.0,0.0
Lane Slate,0.0,0.0,0.0
Lang Elliott,0.0,0.0,0.0
Lansing C. Holden,0.0,0.0,0.0
Lara Perez Takagi,0.0,0.0,0.0
Lara Shapiro,0.0,0.0,0.0
Lara Zizic,0.0,0.0,0.0
Larisa Shepitko,0.0,0.0,0.0
Larry Bishop,0.0,194287.0,0.0
Larry Brand,0.0,0.0,0.0
Larry Buchanan,0.0,0.0,0.0
Larry Carroll,0.0,0.0,0.0
Larry David,0.0,0.0,0.0
Larry Elikann,0.0,0.0,0.0
Larry Ferguson,0.0,0.0,0.0
Larry Gross,0.0,0.0,0.0
Larry Hagman,0.0,0.0,0.0
Larry Houston,0.0,0.0,0.0
Larry Karaszewski,0.0,0.0,0.0
Lance Comfort,0.0,0.0,0.0
Lana Wilson,0.0,0.0,0.0
Kyle Rideout,0.0,0.0,0.0
Lambert Hillyer,0.0,0.0,0.0
Kypros Kyprianou,0.0,0.0,0.0
Kyran Kelly,0.0,0.0,0.0
Kyung-Mook Kim,0.0,0.0,0.0
Kyungmin Woo,0.0,0.0,0.0
Károly Makk,0.0,0.0,0.0
Kô Nakahira,0.0,0.0,0.0
Kôhei Oguri,0.0,0.0,0.0
Kôichi Chigira,0.0,0.0,0.0
Kôji Kawano,0.0,0.0,0.0
Kôji Maeda,0.0,0.0,0.0
Kôsei Saitô,0.0,0.0,0.0
Kôsuke Suzuki,0.0,0.0,0.0
Kôtarô Terauchi,0.0,0.0,0.0
Kôyû Ohara,0.0,0.0,0.0
Kôzaburô Yoshimura,0.0,0.0,0.0
Kıvanç Baruönü,0.0,0.0,0.0
L. Gustavo Cooper,0.0,0.0,0.0
L.A. Puopolo,0.0,0.0,0.0
L.M. Kit Carson,0.0,0.0,0.0
L.Q. Jones,0.0,0.0,0.0
Lab Ky Mo,0.0,0.0,0.0
Lacey Schwartz,0.0,0.0,0.0
Ladd Ehlinger Jr.,0.0,0.0,0.0
Ladislao Vajda,0.0,0.0,0.0
Ladislav Smoljak,0.0,0.0,0.0
Laetitia Colombani,0.0,5126264.0,0.0
Laetitia Masson,0.0,0.0,0.0
Lajos Koltai,0.0,0.0,0.0
Lam Nai-Choi,0.0,0.0,0.0
Lee Jae-gyoo,0.0,0.0,0.0
Lee Jeong-Beom,0.0,43059790.0,0.0
Lee Joon-ik,0.0,0.0,0.0
Linda Yellen,0.0,0.0,0.0
Lindsay Anderson,0.0,500000.0,0.0
Lindsay Mackay,0.0,0.0,0.0
Lindsay Shonteff,0.0,0.0,0.0
Lino Brocka,0.0,0.0,0.0
Lino Del Fra,0.0,0.0,0.0
Linus Torell,0.0,0.0,0.0
Linus Tunström,0.0,0.0,0.0
Lionel Baier,0.0,0.0,0.0
Lionel Bailliu,0.0,0.0,0.0
Lionel Barrymore,0.0,0.0,0.0
Lionel C. Martin,0.0,13960203.0,0.0
Lionel Chetwynd,0.0,760000.0,0.0
Lionel Coleman,0.0,0.0,0.0
Lionel Delplanque,0.0,0.0,0.0
Lionel Jeffries,0.0,0.0,0.0
Lionel Rogosin,0.0,0.0,0.0
Lisa Addario,0.0,0.0,0.0
Lisa Arnold,0.0,0.0,0.0
Lisa Barros D'Sa,0.0,0.0,0.0
Lisa Hamil,0.0,0.0,0.0
Lisa Immordino Vreeland,0.0,0.0,0.0
Lisa J. Klein,0.0,0.0,0.0
Lisa James Larsson,0.0,0.0,0.0
Lisa Langseth,0.0,0.0,0.0
Lisa Lax,0.0,23578.0,0.0
Lisa Leeman,0.0,0.0,0.0
Lisa Mulcahy,0.0,0.0,0.0
Lisa Munthe,0.0,0.0,0.0
Lisa Ohlin,0.0,0.0,0.0
Linda-Maria Birbeck,0.0,0.0,0.0
Linda Wendel,0.0,0.0,0.0
Lisa Robinson,0.0,0.0,0.0
Linda Shayne,0.0,0.0,0.0
Liang Zhao,0.0,0.0,0.0
Libby Spears,0.0,0.0,0.0
Lidiya Ishimbaeva,0.0,0.0,0.0
Lidya Bobrova,0.0,0.0,0.0
Lieven Debrauwer,0.0,0.0,0.0
Ligy J. Pullappally,0.0,0.0,0.0
Liisa Helminen,0.0,0.0,0.0
Lili Fini Zanuck,0.0,0.0,0.0
Lilian Franck,0.0,0.0,0.0
Lily Baldwin,0.0,0.0,0.0
Lim Chan-ik,0.0,0.0,0.0
Lim Soon-rye,0.0,0.0,0.0
Lina Chamie,0.0,0.0,0.0
Lina Mannheimer,0.0,0.0,0.0
Lina Plioplyte,0.0,0.0,0.0
Lina Wertmüller,0.0,0.0,0.0
Linas Phillips,0.0,0.0,0.0
Lincoln Ruchti,0.0,0.0,0.0
"Linda Atkinson,",0.0,0.0,0.0
Linda Bloodworth-Thomason,0.0,0.0,0.0
Linda Feferman,0.0,0.0,0.0
Linda Goldstein Knowlton,0.0,0.0,0.0
Linda Goode Bryant,0.0,0.0,0.0
Linda Hassani,0.0,0.0,0.0
Linda Hawkins,0.0,0.0,0.0
Linda Kandel,0.0,0.0,0.0
Linda Lautrec,0.0,0.0,0.0
Linda Mendoza,0.0,6126237.0,0.0
Linda Otto,0.0,0.0,0.0
Lisa R. Cohen,0.0,0.0,0.0
Lisa Schaffer,0.0,0.0,0.0
Liam Saury,0.0,0.0,0.0
Logan McMillan,0.0,0.0,0.0
Lois Patiño,0.0,0.0,0.0
Lois Weber,0.0,0.0,0.0
Lola Doillon,0.0,0.0,0.0
Lola Grand,0.0,0.0,0.0
Lonny Price,0.0,0.0,0.0
Lorena Muñoz,0.0,0.0,0.0
Lorene Machado,0.0,0.0,0.0
Lorenz Knauer,0.0,0.0,0.0
Lorenzo Bianchini,0.0,0.0,0.0
Lorenzo Doumani,0.0,0.0,0.0
Lorenzo Gabriele,0.0,0.0,0.0
Lorenzo Garzella,0.0,0.0,0.0
Lorenzo Gicca Palli,0.0,0.0,0.0
Lorenzo Mattotti,0.0,0.0,0.0
Lorenzo Vigas,0.0,30169.0,0.0
Lori Petty,0.0,0.0,0.0
Lori Silverbush,0.0,0.0,0.0
Lorraine Bracco,0.0,0.0,0.0
Lorraine Lévy,0.0,0.0,0.0
Lotfy Nathan,0.0,44.0,0.0
Lothar Mendes,0.0,0.0,0.0
Lotje Sodderland,0.0,0.0,0.0
Lotte Reiniger,0.0,0.0,0.0
Lou Adler,0.0,41590893.0,0.0
Lou Antonio,0.0,0.0,0.0
Lou Diamond Phillips,0.0,0.0,0.0
Lou Hamou-Lhadj,0.0,0.0,0.0
Lou Howe,0.0,0.0,0.0
Lou Kachivas,0.0,7.0,0.0
Logan Sekulow,0.0,0.0,0.0
Logan Kibens,0.0,0.0,0.0
Lisa Siwe,0.0,0.0,0.0
Lodewijk Crijns,0.0,0.0,0.0
Lisandra Rivera,0.0,0.0,0.0
Lisandro Alonso,0.0,0.0,0.0
Lisanne Pajot,0.0,0.0,0.0
Lisanne Skyler,0.0,0.0,0.0
Lise Birk Pedersen,0.0,0.0,0.0
Liu Jian,0.0,0.0,0.0
Liv Corfixen,0.0,0.0,0.0
Livia Ungur,0.0,0.0,0.0
Lixin Fan,0.0,288.0,0.0
Liz Holzman,0.0,0.0,0.0
Liz Marshall,0.0,0.0,0.0
Liz Miller,0.0,0.0,0.0
Liz Patrick,0.0,0.0,0.0
Liz Plonka,0.0,0.0,0.0
Liz Tuccillo,0.0,0.0,0.0
Liz W. Garcia,0.0,0.0,0.0
Liza Johnson,0.0,1055287.0,0.0
Lizzie Borden,0.0,0.0,0.0
Lloyd A. Simandl,0.0,0.0,0.0
Lloyd Corrigan,0.0,0.0,0.0
